date,value
2015-01-26,37.4362678528
2015-01-27,37.5008659363
2015-01-28,37.4362678528
2015-01-29,37.7592658997
2015-01-30,37.1132621765
2015-02-02,37.5008659363
2015-02-03,37.4362678528
2015-02-04,37.6300811768
2015-02-05,37.9530792236
2015-02-06,37.6300811768
2015-02-09,37.2747650146
2015-02-10,37.7592658997
2015-02-11,37.8238792419
2015-02-12,38.0822868347
2015-02-13,38.534488678
2015-02-17,38.5021896362
2015-02-18,39.1804962158
2015-02-19,39.4711990356
2015-02-20,39.8265113831
2015-02-23,39.6004066467
2015-02-24,39.7942008972
2015-02-25,39.697303772
2015-02-26,40.0526046753
2015-02-27,39.8911132812
2015-03-02,39.9880142212
2015-03-03,39.7942008972
2015-03-04,39.6004066467
2015-03-05,39.8265113831
2015-03-06,39.7619132996
2015-03-09,39.6327018738
2015-03-10,39.0512924194
2015-03-11,39.4065971375
2015-03-12,40.278717041
2015-03-13,40.3110122681
2015-03-16,40.4725036621
2015-03-17,40.5694122314
2015-03-18,41.2154273987
2015-03-19,40.7309150696
2015-03-20,41.3769187927
2015-03-23,41.5707397461
2015-03-24,41.4738311768
2015-03-25,41.3769187927
2015-03-26,40.9570236206
2015-03-27,41.1185264587
2015-03-30,41.2800216675
2015-03-31,40.4725036621
2015-04-01,40.6340179443
2015-04-02,40.9893188477
2015-04-06,41.4738311768
2015-04-07,41.6676330566
2015-04-08,41.7322311401
2015-04-09,41.7322311401
2015-04-10,41.796836853
2015-04-13,41.5061340332
2015-04-14,41.796836853
2015-04-15,41.9906311035
2015-04-16,42.0875358582
2015-04-17,41.7645339966
2015-04-20,41.8937416077
2015-04-21,42.5397529602
2015-04-22,42.8627433777
2015-04-23,42.8304519653
2015-04-24,42.9919586182
2015-04-27,42.8950462341
2015-04-28,43.0242462158
2015-04-29,42.6366462708
2015-04-30,41.538433075
2015-05-01,42.0552444458
2015-05-04,42.249042511
2015-05-05,41.4415283203
2015-05-06,41.4092292786
2015-05-07,41.4738311768
2015-05-08,42.4428482056
2015-05-11,41.7645339966
2015-05-12,41.7645339966
2015-05-13,42.0229454041
2015-05-14,42.249042511
2015-05-15,42.4428482056
2015-05-18,42.7981529236
2015-05-19,42.8304519653
2015-05-20,42.8304519653
2015-05-21,42.9919586182
2015-05-22,42.8950462341
2015-05-26,42.3459396362
2015-05-27,42.6366462708
2015-05-28,42.5397529602
2015-05-29,42.1521377563
2015-06-01,42.3459396362
2015-06-02,42.249042511
2015-06-03,42.4105377197
2015-06-04,42.1198348999
2015-06-05,41.8614387512
2015-06-08,41.6353302002
2015-06-09,41.2154273987
2015-06-10,41.8937416077
2015-06-11,42.0875358582
2015-06-12,41.8614387512
2015-06-15,41.9906311035
2015-06-16,41.796836853
2015-06-17,41.4415283203
2015-06-18,41.4738311768
2015-06-19,41.5061340332
2015-06-22,42.1521377563
2015-06-23,42.6366462708
2015-06-24,42.1844482422
2015-06-25,42.2688560486
2015-06-26,42.463634491
