date,value
2005-03-07,6563.8695587959
2005-03-08,6499.9891260053
2005-03-09,6553.0993601847
2005-03-10,6540.0835538595
2005-03-11,6548.0382169829
2005-03-14,6503.0014267904
2005-03-15,6401.7142260952
2005-03-16,6402.0678353492
2005-03-17,6368.1517981085
2005-03-18,6381.3336122734
2005-03-21,6401.8459747864
2005-03-22,6356.7972765266
2005-03-23,6359.7955649933
2005-03-24,6335.2492376114
2005-03-25,6399.9216288811
2005-03-28,6380.2250383841
2005-03-29,6284.2142186074
2005-03-30,6285.8398540477
2005-03-31,6331.0304068967
2005-04-01,6345.8025859709
2005-04-04,6339.7866698718
2005-04-06,6339.5837740371
2005-04-07,6292.9275907019
2005-04-08,6343.4164267004
2005-04-11,6296.5285198036
2005-04-12,6308.9620697311
2005-04-13,6311.7268308472
2005-04-14,6299.4296050505
2005-04-15,6198.5269525233
2005-04-18,6011.0346768248
2005-04-19,6050.8787920849
2005-04-20,5987.7385759165
2005-04-21,6025.8018613672
2005-04-22,6054.4595781155
2005-04-25,6065.2127565793
2005-04-26,6100.4011570203
2005-04-27,6063.6907941643
2005-04-28,6128.9152963416
2005-04-29,6112.0866654552
2005-05-03,6108.3047329398
2005-05-04,6089.6546242127
2005-05-05,6216.7318654334
2005-05-06,6255.8083482472
2005-05-09,6253.5477589668
2005-05-10,6234.1064078402
2005-05-11,6207.8531868489
2005-05-12,6218.6703256358
2005-05-13,6269.0940961205
2005-05-16,6205.7131451221
2005-05-17,6174.3858635282
2005-05-18,6164.7925668957
2005-05-19,6241.9469475735
2005-05-20,6222.7687089121
2005-05-23,6156.6867263756
2005-05-24,6171.9746145092
2005-05-25,6154.3505433517
2005-05-26,6210.2833086826
2005-05-27,6261.7814001409
2005-05-30,6283.1781847731
2005-05-31,6283.5568636835
2005-06-01,6248.1959147788
2005-06-02,6317.8433707583
2005-06-03,6387.9147216071
2005-06-06,6417.6411033909
2005-06-07,6387.9115833418
2005-06-08,6444.5612803246
2005-06-09,6428.626065366
2005-06-10,6480.6962764067
2005-06-13,6535.4592872147
2005-06-14,6507.004344328
2005-06-15,6554.5962641793
