date,value
2019-07-18,50.4662094116
2019-07-19,50.4837036133
2019-07-22,50.7985725403
2019-07-23,50.7985725403
2019-07-24,50.5361824036
2019-07-25,49.8452301025
2019-07-26,49.9676780701
2019-07-29,49.3554267883
2019-07-30,49.2679748535
2019-07-31,48.4545631409
2019-08-01,47.8335723877
2019-08-02,47.0114250183
2019-08-05,44.9997673035
2019-08-06,45.3321266174
2019-08-07,45.4020957947
2019-08-08,45.7694473267
2019-08-09,45.603263855
2019-08-12,45.0872268677
2019-08-13,45.865650177
2019-08-14,44.7636222839
2019-08-15,45.008518219
2019-08-16,45.6557426453
2019-08-19,45.585773468
2019-08-20,46.1542816162
2019-08-21,46.7315368652
2019-08-22,45.7869338989
2019-08-23,45.1921882629
2019-08-26,45.288394928
2019-08-27,45.3933563232
2019-08-28,45.8219184875
2019-08-29,46.1367874146
2019-08-30,46.5828552246
2019-09-03,46.4166679382
2019-09-04,47.4574813843
2019-09-05,48.2184104919
2019-09-06,48.4633140564
2019-09-09,48.7956695557
2019-09-10,49.189250946
2019-09-11,49.6790466309
2019-09-12,50.2388114929
2019-09-13,50.7548408508
2019-09-16,49.8364753723
2019-09-17,49.8889579773
2019-09-18,49.8102378845
2019-09-19,49.7402648926
2019-09-20,49.9676780701
2019-09-23,50.1513442993
2019-09-24,49.8976974487
2019-09-25,49.4166564941
2019-09-26,49.425403595
2019-09-27,48.4808006287
2019-09-30,49.276714325
2019-10-01,49.0143280029
2019-10-02,48.1222038269
2019-10-03,48.7519378662
2019-10-04,49.0842971802
2019-10-07,48.7869224548
2019-10-08,49.0143280029
2019-10-09,49.2942047119
2019-10-10,49.853969574
2019-10-11,50.5711708069
2019-10-14,50.2737960815
2019-10-15,50.8597946167
2019-10-16,50.8597946167
2019-10-17,51.0871963501
2019-10-18,50.3700065613
2019-10-21,51.2708740234
2019-10-22,51.6732025146
2019-10-23,51.6207275391
2019-10-24,51.6469650269
2019-10-25,51.7344284058
2019-10-28,52.0755386353
2019-10-29,51.8656158447
2019-10-30,51.9443359375
2019-10-31,51.5420074463
2019-11-01,52.5565834045
2019-11-04,53.0463752747
2019-11-05,53.6848564148
2019-11-06,53.1425819397
2019-11-07,53.7985572815
2019-11-08,53.4399604797
2019-11-11,52.7227592468
2019-11-12,52.7227592468
2019-11-13,52.2417144775
2019-11-14,52.7752418518
2019-11-15,53.8247947693
2019-11-18,53.4662017822
2019-11-19,53.1163444519
2019-11-20,52.5041046143
2019-11-21,51.5595016479
2019-11-22,51.6119766235
2019-11-25,52.451625824
2019-11-26,52.4866104126
2019-11-27,52.3204269409
2019-11-29,51.1396789551
2019-12-02,50.8160629272
2019-12-03,50.2300643921
2019-12-04,50.3262710571
2019-12-05,50.1600914001
2019-12-06,50.8423042297
2019-12-09,50.4662094116
2019-12-10,50.9297676086
2019-12-11,51.5507545471
2019-12-12,53.3787345886
2019-12-13,53.5099258423
2019-12-16,53.901386261
2019-12-17,54.8487472534
2019-12-18,54.8398132324
2019-12-19,54.9917488098
2019-12-20,55.3403091431
2019-12-23,55.1258087158
2019-12-24,54.7057495117
2019-12-26,55.0543060303
2019-12-27,55.8497314453
2019-12-30,55.322429657
2019-12-31,55.581615448
2020-01-02,55.5637397766
2020-01-03,54.4376335144
2020-01-06,54.2410011292
2020-01-07,54.821937561
2020-01-08,54.8576850891
2020-01-09,55.3760566711
2020-01-10,56.0284843445
2020-01-13,57.2797164917
2020-01-14,57.0920372009
2020-01-15,56.4574813843
2020-01-16,57.1456565857
2020-01-17,57.2350311279
2020-01-21,55.9927368164
2020-01-22,57.1009712219
2020-01-23,56.5289764404
2020-01-24,56.21616745
2020-01-27,54.2588768005
2020-01-28,54.2141914368
2020-01-29,54.2499389648
2020-01-30,53.0433998108
2020-01-31,51.5240440369
2020-02-03,52.35521698
2020-02-04,53.8388252258
2020-02-05,54.3393135071
2020-02-06,55.1079330444
2020-02-07,54.026512146
2020-02-10,54.5359420776
2020-02-11,55.3403091431
2020-02-12,56.21616745
2020-02-13,55.2598686218
2020-02-14,55.4922409058
2020-02-18,54.5895652771
2020-02-19,54.5806274414
2020-02-20,52.9182739258
2020-02-21,52.1675300598
2020-02-24,49.4416275024
2020-02-25,49.4148216248
2020-02-26,50.0136222839
2020-02-27,49.0662612915
2020-02-28,49.1198806763
2020-03-02,50.2370605469
2020-03-03,49.6293144226
2020-03-04,51.4614830017
2020-03-05,50.3353691101
2020-03-06,49.6382522583
2020-03-09,46.9034118652
2020-03-10,48.9053840637
2020-03-11,46.5101699829
2020-03-12,41.7018508911
2020-03-13,44.4456253052
2020-03-16,37.420841217
2020-03-17,40.119934082
2020-03-18,36.3483505249
2020-03-19,34.8558082581
2020-03-20,36.2679214478
2020-03-23,34.8290023804
2020-03-24,39.1636314392
2020-03-25,41.272857666
2020-03-26,42.7564582825
2020-03-27,40.4953041077
2020-03-30,41.3622322083
2020-03-31,41.934223175
2020-04-01,39.0474433899
2020-04-02,41.0047340393
2020-04-03,40.3523139954
2020-04-06,43.1586418152
2020-04-07,43.6323204041
2020-04-08,43.8647041321
2020-04-09,43.7395782471
2020-04-13,43.4982643127
2020-04-14,44.5618209839
2020-04-15,43.2033309937
2020-04-16,43.7485122681
2020-04-17,45.3751220703
2020-04-20,44.3830680847
2020-04-21,43.0871429443
2020-04-22,44.3651924133
2020-04-23,44.4724388123
2020-04-24,44.5260696411
2020-04-27,45.7415504456
2020-04-28,45.8041114807
2020-04-29,47.0821609497
2020-04-30,46.1347961426
2020-05-01,44.5439453125
2020-05-04,44.8388748169
2020-05-05,45.0891189575
2020-05-06,44.8388748169
2020-05-07,45.6432418823
2020-05-08,46.28673172
2020-05-11,45.4376754761
2020-05-12,45.0265617371
2020-05-13,45.1069946289
2020-05-14,45.4555511475
2020-05-15,44.597568512
2020-05-18,46.3939819336
2020-05-19,46.4297294617
2020-05-20,47.0017204285
2020-05-21,46.4654808044
2020-05-22,45.786239624
2020-05-26,47.3681526184
2020-05-27,47.3860321045
2020-05-28,47.0285301208
2020-05-29,47.8686485291
2020-06-01,49.1020050049
2020-06-02,50.2996177673
2020-06-03,52.3999099731
2020-06-04,51.3631668091
2020-06-05,53.5975151062
2020-06-08,53.8298873901
2020-06-09,53.0523376465
2020-06-10,53.64220047
2020-06-11,50.6928672791
2020-06-12,51.3721084595
2020-06-15,49.6025009155
2020-06-16,50.7464904785
2020-06-17,51.3184814453
2020-06-18,51.1576118469
2020-06-19,50.7196769714
2020-06-22,51.5866012573
2020-06-23,51.5776672363
2020-06-24,51.3899803162
2020-06-25,51.3006095886
2020-06-26,51.0056762695
2020-06-29,51.1218643188
2020-06-30,51.059299469
2020-07-01,51.3542289734
2020-07-02,52.1854057312
2020-07-06,53.7405166626
2020-07-07,52.5607757568
2020-07-08,52.8914604187
2020-07-09,52.5697174072
2020-07-10,52.2211608887
2020-07-13,52.3015899658
2020-07-14,52.7752723694
2020-07-15,53.1863899231
2020-07-16,52.6501502991
2020-07-17,53.1238288879
2020-07-20,53.4008903503
2020-07-21,53.7136993408
2020-07-22,53.5081367493
2020-07-23,52.7216491699
2020-07-24,52.6501502991
2020-07-27,53.6958274841
2020-07-28,53.8298873901
2020-07-29,54.8666191101
2020-07-30,54.3929443359
2020-07-31,53.8566970825
2020-08-03,54.4912567139
2020-08-04,55.17943573
2020-08-05,56.5200424194
2020-08-06,57.2350311279
2020-08-07,57.0652236938
2020-08-10,58.3075180054
2020-08-11,58.816947937
2020-08-12,59.7732505798
2020-08-13,59.4604415894
2020-08-14,58.8616371155
2020-08-17,59.5230026245
2020-08-18,57.6640281677
2020-08-19,57.5031547546
2020-08-20,55.8139877319
2020-08-21,56.0642356873
2020-08-24,56.8149757385
2020-08-25,57.6640281677
2020-08-26,58.0304603577
2020-08-27,57.0115966797
2020-08-28,57.762336731
2020-08-31,56.3681030273
2020-09-01,57.1814079285
2020-09-02,57.1814079285
2020-09-03,56.5736618042
2020-09-04,56.9669075012
2020-09-08,56.9937210083
2020-09-09,57.7444610596
2020-09-10,57.0294723511
2020-09-11,57.6461524963
2020-09-14,58.8437576294
2020-09-15,59.5230026245
2020-09-16,59.5498123169
2020-09-17,59.3710670471
2020-09-18,59.0225105286
2020-09-21,58.5130767822
2020-09-22,57.6014633179
2020-09-23,56.6898498535
2020-09-24,56.1267967224
2020-09-25,56.3055419922
2020-09-28,57.5120887756
2020-09-29,57.6729660034
2020-09-30,58.3968887329
2020-10-01,58.9957008362
2020-10-02,58.2628326416
2020-10-05,59.5498123169
2020-10-06,58.808013916
2020-10-07,60.2111816406
2020-10-08,60.5150489807
2020-10-09,61.0781021118
2020-10-12,60.7652931213
2020-10-13,60.2558708191
2020-10-14,59.7821769714
2020-10-15,59.4783172607
2020-10-16,59.4783172607
2020-10-19,59.3889427185
2020-10-20,60.1307411194
2020-10-21,60.5061149597
2020-10-22,60.2022399902
2020-10-23,61.0423583984
